읍면동,구 이름,동 이름,전체평균연령,남자,여자,약국,여성 복지 시설,교육 시설,문화 복지 시설,영화관,박물관,미술관,공연장,공원,도서관,녹지 분포,소음,대기청결도,휴식공간,수질오염,치안,깨끗한 길거리,주차질서
1106081,동대문구,용신동,43.8,43.8,43.9,0.3567567567567568,0.5,0.11705685618729098,0.07142857142857145,0.0,0.15151515151515152,0.0,0.01204819277108434,0.28030303030303033,0.36363636363636365,0.4396551724137936,0.604166666666667,0.5485436893203883,0.2802197802197801,0.8240343347639487,0.6171003717472114,0.6809815950920246,0.9533333333333327
1106082,동대문구,제기동,47.5,46.1,48.8,0.3567567567567568,0.5,0.11705685618729098,0.07142857142857145,0.0,0.15151515151515152,0.0,0.01204819277108434,0.28030303030303033,0.36363636363636365,0.4396551724137936,0.604166666666667,0.5485436893203883,0.2802197802197801,0.8240343347639487,0.6171003717472114,0.6809815950920246,0.9533333333333327
1106083,동대문구,전농1동,45.0,44.4,45.5,0.3567567567567568,0.5,0.11705685618729098,0.07142857142857145,0.0,0.15151515151515152,0.0,0.01204819277108434,0.28030303030303033,0.36363636363636365,0.4396551724137936,0.604166666666667,0.5485436893203883,0.2802197802197801,0.8240343347639487,0.6171003717472114,0.6809815950920246,0.9533333333333327
1106084,동대문구,전농2동,46.7,45.6,47.6,0.3567567567567568,0.5,0.11705685618729098,0.07142857142857145,0.0,0.15151515151515152,0.0,0.01204819277108434,0.28030303030303033,0.36363636363636365,0.4396551724137936,0.604166666666667,0.5485436893203883,0.2802197802197801,0.8240343347639487,0.6171003717472114,0.6809815950920246,0.9533333333333327
1106086,동대문구,답십리2동,46.6,45.7,47.6,0.3567567567567568,0.5,0.11705685618729098,0.07142857142857145,0.0,0.15151515151515152,0.0,0.01204819277108434,0.28030303030303033,0.36363636363636365,0.4396551724137936,0.604166666666667,0.5485436893203883,0.2802197802197801,0.8240343347639487,0.6171003717472114,0.6809815950920246,0.9533333333333327
1106087,동대문구,장안1동,45.0,44.4,45.6,0.3567567567567568,0.5,0.11705685618729098,0.07142857142857145,0.0,0.15151515151515152,0.0,0.01204819277108434,0.28030303030303033,0.36363636363636365,0.4396551724137936,0.604166666666667,0.5485436893203883,0.2802197802197801,0.8240343347639487,0.6171003717472114,0.6809815950920246,0.9533333333333327
1106088,동대문구,장안2동,43.5,42.5,44.4,0.3567567567567568,0.5,0.11705685618729098,0.07142857142857145,0.0,0.15151515151515152,0.0,0.01204819277108434,0.28030303030303033,0.36363636363636365,0.4396551724137936,0.604166666666667,0.5485436893203883,0.2802197802197801,0.8240343347639487,0.6171003717472114,0.6809815950920246,0.9533333333333327
1106089,동대문구,이문1동,43.0,42.3,43.5,0.3567567567567568,0.5,0.11705685618729098,0.07142857142857145,0.0,0.15151515151515152,0.0,0.01204819277108434,0.28030303030303033,0.36363636363636365,0.4396551724137936,0.604166666666667,0.5485436893203883,0.2802197802197801,0.8240343347639487,0.6171003717472114,0.6809815950920246,0.9533333333333327
1106090,동대문구,이문2동,46.1,45.3,46.9,0.3567567567567568,0.5,0.11705685618729098,0.07142857142857145,0.0,0.15151515151515152,0.0,0.01204819277108434,0.28030303030303033,0.36363636363636365,0.4396551724137936,0.604166666666667,0.5485436893203883,0.2802197802197801,0.8240343347639487,0.6171003717472114,0.6809815950920246,0.9533333333333327
1106091,동대문구,답십리1동,42.4,42.0,42.8,0.3567567567567568,0.5,0.11705685618729098,0.07142857142857145,0.0,0.15151515151515152,0.0,0.01204819277108434,0.28030303030303033,0.36363636363636365,0.4396551724137936,0.604166666666667,0.5485436893203883,0.2802197802197801,0.8240343347639487,0.6171003717472114,0.6809815950920246,0.9533333333333327
1107052,중랑구,면목2동,47.7,46.8,48.5,0.16216216216216217,0.0,0.0681438127090301,0.2142857142857143,0.2222222222222222,0.0,0.0,0.0,0.4393939393939394,0.09090909090909094,0.3448275862068977,0.6583333333333332,0.2766990291262137,0.510989010989011,0.3733905579399144,0.43494423791821557,0.04907975460122671,0.1599999999999997
1107054,중랑구,면목4동,47.5,46.2,48.7,0.16216216216216217,0.0,0.0681438127090301,0.2142857142857143,0.2222222222222222,0.0,0.0,0.0,0.4393939393939394,0.09090909090909094,0.3448275862068977,0.6583333333333332,0.2766990291262137,0.510989010989011,0.3733905579399144,0.43494423791821557,0.04907975460122671,0.1599999999999997
1107055,중랑구,면목5동,43.9,43.2,44.7,0.16216216216216217,0.0,0.0681438127090301,0.2142857142857143,0.2222222222222222,0.0,0.0,0.0,0.4393939393939394,0.09090909090909094,0.3448275862068977,0.6583333333333332,0.2766990291262137,0.510989010989011,0.3733905579399144,0.43494423791821557,0.04907975460122671,0.1599999999999997
1107057,중랑구,면목7동,47.3,46.4,48.2,0.16216216216216217,0.0,0.0681438127090301,0.2142857142857143,0.2222222222222222,0.0,0.0,0.0,0.4393939393939394,0.09090909090909094,0.3448275862068977,0.6583333333333332,0.2766990291262137,0.510989010989011,0.3733905579399144,0.43494423791821557,0.04907975460122671,0.1599999999999997
1107059,중랑구,상봉1동,45.0,43.9,46.0,0.16216216216216217,0.0,0.0681438127090301,0.2142857142857143,0.2222222222222222,0.0,0.0,0.0,0.4393939393939394,0.09090909090909094,0.3448275862068977,0.6583333333333332,0.2766990291262137,0.510989010989011,0.3733905579399144,0.43494423791821557,0.04907975460122671,0.1599999999999997
1107060,중랑구,상봉2동,43.5,43.9,43.1,0.16216216216216217,0.0,0.0681438127090301,0.2142857142857143,0.2222222222222222,0.0,0.0,0.0,0.4393939393939394,0.09090909090909094,0.3448275862068977,0.6583333333333332,0.2766990291262137,0.510989010989011,0.3733905579399144,0.43494423791821557,0.04907975460122671,0.1599999999999997
1107061,중랑구,중화1동,46.6,45.8,47.4,0.16216216216216217,0.0,0.0681438127090301,0.2142857142857143,0.2222222222222222,0.0,0.0,0.0,0.4393939393939394,0.09090909090909094,0.3448275862068977,0.6583333333333332,0.2766990291262137,0.510989010989011,0.3733905579399144,0.43494423791821557,0.04907975460122671,0.1599999999999997
1107062,중랑구,중화2동,48.3,47.6,49.1,0.16216216216216217,0.0,0.0681438127090301,0.2142857142857143,0.2222222222222222,0.0,0.0,0.0,0.4393939393939394,0.09090909090909094,0.3448275862068977,0.6583333333333332,0.2766990291262137,0.510989010989011,0.3733905579399144,0.43494423791821557,0.04907975460122671,0.1599999999999997
1107064,중랑구,묵1동,44.9,44.2,45.4,0.16216216216216217,0.0,0.0681438127090301,0.2142857142857143,0.2222222222222222,0.0,0.0,0.0,0.4393939393939394,0.09090909090909094,0.3448275862068977,0.6583333333333332,0.2766990291262137,0.510989010989011,0.3733905579399144,0.43494423791821557,0.04907975460122671,0.1599999999999997
1107065,중랑구,묵2동,47.0,46.2,47.9,0.16216216216216217,0.0,0.0681438127090301,0.2142857142857143,0.2222222222222222,0.0,0.0,0.0,0.4393939393939394,0.09090909090909094,0.3448275862068977,0.6583333333333332,0.2766990291262137,0.510989010989011,0.3733905579399144,0.43494423791821557,0.04907975460122671,0.1599999999999997
1107068,중랑구,망우3동,48.8,48.3,49.4,0.16216216216216217,0.0,0.0681438127090301,0.2142857142857143,0.2222222222222222,0.0,0.0,0.0,0.4393939393939394,0.09090909090909094,0.3448275862068977,0.6583333333333332,0.2766990291262137,0.510989010989011,0.3733905579399144,0.43494423791821557,0.04907975460122671,0.1599999999999997
1107069,중랑구,신내1동,45.3,44.1,46.5,0.16216216216216217,0.0,0.0681438127090301,0.2142857142857143,0.2222222222222222,0.0,0.0,0.0,0.4393939393939394,0.09090909090909094,0.3448275862068977,0.6583333333333332,0.2766990291262137,0.510989010989011,0.3733905579399144,0.43494423791821557,0.04907975460122671,0.1599999999999997
1107070,중랑구,신내2동,47.3,46.0,48.6,0.16216216216216217,0.0,0.0681438127090301,0.2142857142857143,0.2222222222222222,0.0,0.0,0.0,0.4393939393939394,0.09090909090909094,0.3448275862068977,0.6583333333333332,0.2766990291262137,0.510989010989011,0.3733905579399144,0.43494423791821557,0.04907975460122671,0.1599999999999997
1107071,중랑구,면목본동,46.8,45.9,47.7,0.16216216216216217,0.0,0.0681438127090301,0.2142857142857143,0.2222222222222222,0.0,0.0,0.0,0.4393939393939394,0.09090909090909094,0.3448275862068977,0.6583333333333332,0.2766990291262137,0.510989010989011,0.3733905579399144,0.43494423791821557,0.04907975460122671,0.1599999999999997
1107073,중랑구,망우본동,45.3,44.9,45.7,0.16216216216216217,0.0,0.0681438127090301,0.2142857142857143,0.2222222222222222,0.0,0.0,0.0,0.4393939393939394,0.09090909090909094,0.3448275862068977,0.6583333333333332,0.2766990291262137,0.510989010989011,0.3733905579399144,0.43494423791821557,0.04907975460122671,0.1599999999999997
1108058,성북구,돈암1동,46.8,45.8,47.7,0.20270270270270263,0.8333333333333333,0.15091973244147158,0.4285714285714286,0.1111111111111111,0.33333333333333337,0.05,0.07228915662650602,0.5075757575757576,0.8181818181818182,0.362068965517242,0.38333333333333286,0.0,0.13736263736263687,0.06866952789699532,0.0,0.20245398773006107,0.2666666666666666
1108059,성북구,돈암2동,43.5,42.4,44.4,0.20270270270270263,0.8333333333333333,0.15091973244147158,0.4285714285714286,0.1111111111111111,0.33333333333333337,0.05,0.07228915662650602,0.5075757575757576,0.8181818181818182,0.362068965517242,0.38333333333333286,0.0,0.13736263736263687,0.06866952789699532,0.0,0.20245398773006107,0.2666666666666666
1108060,성북구,안암동,40.4,39.1,41.7,0.20270270270270263,0.8333333333333333,0.15091973244147158,0.4285714285714286,0.1111111111111111,0.33333333333333337,0.05,0.07228915662650602,0.5075757575757576,0.8181818181818182,0.362068965517242,0.38333333333333286,0.0,0.13736263736263687,0.06866952789699532,0.0,0.20245398773006107,0.2666666666666666
1108061,성북구,보문동,43.6,42.9,44.3,0.20270270270270263,0.8333333333333333,0.15091973244147158,0.4285714285714286,0.1111111111111111,0.33333333333333337,0.05,0.07228915662650602,0.5075757575757576,0.8181818181818182,0.362068965517242,0.38333333333333286,0.0,0.13736263736263687,0.06866952789699532,0.0,0.20245398773006107,0.2666666666666666
1108062,성북구,정릉1동,44.1,42.8,45.3,0.20270270270270263,0.8333333333333333,0.15091973244147158,0.4285714285714286,0.1111111111111111,0.33333333333333337,0.05,0.07228915662650602,0.5075757575757576,0.8181818181818182,0.362068965517242,0.38333333333333286,0.0,0.13736263736263687,0.06866952789699532,0.0,0.20245398773006107,0.2666666666666666
1108063,성북구,정릉2동,46.2,44.9,47.3,0.20270270270270263,0.8333333333333333,0.15091973244147158,0.4285714285714286,0.1111111111111111,0.33333333333333337,0.05,0.07228915662650602,0.5075757575757576,0.8181818181818182,0.362068965517242,0.38333333333333286,0.0,0.13736263736263687,0.06866952789699532,0.0,0.20245398773006107,0.2666666666666666
1108064,성북구,정릉3동,46.0,43.6,48.4,0.20270270270270263,0.8333333333333333,0.15091973244147158,0.4285714285714286,0.1111111111111111,0.33333333333333337,0.05,0.07228915662650602,0.5075757575757576,0.8181818181818182,0.362068965517242,0.38333333333333286,0.0,0.13736263736263687,0.06866952789699532,0.0,0.20245398773006107,0.2666666666666666
1108065,성북구,정릉4동,46.4,45.1,47.6,0.20270270270270263,0.8333333333333333,0.15091973244147158,0.4285714285714286,0.1111111111111111,0.33333333333333337,0.05,0.07228915662650602,0.5075757575757576,0.8181818181818182,0.362068965517242,0.38333333333333286,0.0,0.13736263736263687,0.06866952789699532,0.0,0.20245398773006107,0.2666666666666666
1108066,성북구,길음1동,41.1,40.2,41.9,0.20270270270270263,0.8333333333333333,0.15091973244147158,0.4285714285714286,0.1111111111111111,0.33333333333333337,0.05,0.07228915662650602,0.5075757575757576,0.8181818181818182,0.362068965517242,0.38333333333333286,0.0,0.13736263736263687,0.06866952789699532,0.0,0.20245398773006107,0.2666666666666666
1108068,성북구,길음2동,42.0,41.2,42.8,0.20270270270270263,0.8333333333333333,0.15091973244147158,0.4285714285714286,0.1111111111111111,0.33333333333333337,0.05,0.07228915662650602,0.5075757575757576,0.8181818181818182,0.362068965517242,0.38333333333333286,0.0,0.13736263736263687,0.06866952789699532,0.0,0.20245398773006107,0.2666666666666666
1108071,성북구,월곡1동,45.1,44.4,45.8,0.20270270270270263,0.8333333333333333,0.15091973244147158,0.4285714285714286,0.1111111111111111,0.33333333333333337,0.05,0.07228915662650602,0.5075757575757576,0.8181818181818182,0.362068965517242,0.38333333333333286,0.0,0.13736263736263687,0.06866952789699532,0.0,0.20245398773006107,0.2666666666666666
1108072,성북구,월곡2동,45.1,44.9,45.3,0.20270270270270263,0.8333333333333333,0.15091973244147158,0.4285714285714286,0.1111111111111111,0.33333333333333337,0.05,0.07228915662650602,0.5075757575757576,0.8181818181818182,0.362068965517242,0.38333333333333286,0.0,0.13736263736263687,0.06866952789699532,0.0,0.20245398773006107,0.2666666666666666
1108076,성북구,장위1동,45.1,44.2,46.0,0.20270270270270263,0.8333333333333333,0.15091973244147158,0.4285714285714286,0.1111111111111111,0.33333333333333337,0.05,0.07228915662650602,0.5075757575757576,0.8181818181818182,0.362068965517242,0.38333333333333286,0.0,0.13736263736263687,0.06866952789699532,0.0,0.20245398773006107,0.2666666666666666
1108077,성북구,장위2동,48.4,47.1,49.6,0.20270270270270263,0.8333333333333333,0.15091973244147158,0.4285714285714286,0.1111111111111111,0.33333333333333337,0.05,0.07228915662650602,0.5075757575757576,0.8181818181818182,0.362068965517242,0.38333333333333286,0.0,0.13736263736263687,0.06866952789699532,0.0,0.20245398773006107,0.2666666666666666
1108078,성북구,장위3동,41.9,41.3,42.4,0.20270270270270263,0.8333333333333333,0.15091973244147158,0.4285714285714286,0.1111111111111111,0.33333333333333337,0.05,0.07228915662650602,0.5075757575757576,0.8181818181818182,0.362068965517242,0.38333333333333286,0.0,0.13736263736263687,0.06866952789699532,0.0,0.20245398773006107,0.2666666666666666
1108081,성북구,성북동,45.7,44.9,46.4,0.20270270270270263,0.8333333333333333,0.15091973244147158,0.4285714285714286,0.1111111111111111,0.33333333333333337,0.05,0.07228915662650602,0.5075757575757576,0.8181818181818182,0.362068965517242,0.38333333333333286,0.0,0.13736263736263687,0.06866952789699532,0.0,0.20245398773006107,0.2666666666666666
1108082,성북구,삼선동,44.7,44.0,45.4,0.20270270270270263,0.8333333333333333,0.15091973244147158,0.4285714285714286,0.1111111111111111,0.33333333333333337,0.05,0.07228915662650602,0.5075757575757576,0.8181818181818182,0.362068965517242,0.38333333333333286,0.0,0.13736263736263687,0.06866952789699532,0.0,0.20245398773006107,0.2666666666666666
1108083,성북구,동선동,41.0,42.9,39.7,0.20270270270270263,0.8333333333333333,0.15091973244147158,0.4285714285714286,0.1111111111111111,0.33333333333333337,0.05,0.07228915662650602,0.5075757575757576,0.8181818181818182,0.362068965517242,0.38333333333333286,0.0,0.13736263736263687,0.06866952789699532,0.0,0.20245398773006107,0.2666666666666666
1108084,성북구,종암동,44.8,43.2,46.4,0.20270270270270263,0.8333333333333333,0.15091973244147158,0.4285714285714286,0.1111111111111111,0.33333333333333337,0.05,0.07228915662650602,0.5075757575757576,0.8181818181818182,0.362068965517242,0.38333333333333286,0.0,0.13736263736263687,0.06866952789699532,0.0,0.20245398773006107,0.2666666666666666
1108085,성북구,석관동,47.2,46.3,48.1,0.20270270270270263,0.8333333333333333,0.15091973244147158,0.4285714285714286,0.1111111111111111,0.33333333333333337,0.05,0.07228915662650602,0.5075757575757576,0.8181818181818182,0.362068965517242,0.38333333333333286,0.0,0.13736263736263687,0.06866952789699532,0.0,0.20245398773006107,0.2666666666666666
1109060,강북구,번1동,47.4,46.7,48.0,0.12432432432432428,0.3333333333333333,0.045568561872909696,0.2857142857142857,0.2222222222222222,0.09090909090909091,0.0,0.03012048192771085,0.24242424242424238,0.2727272727272727,0.5344827586206904,0.5541666666666667,0.6165048543689324,0.505494505494505,0.2961373390557944,0.2230483271375463,0.8036809815950918,0.2999999999999998
1109061,강북구,번2동,50.5,48.4,52.3,0.12432432432432428,0.3333333333333333,0.045568561872909696,0.2857142857142857,0.2222222222222222,0.09090909090909091,0.0,0.03012048192771085,0.24242424242424238,0.2727272727272727,0.5344827586206904,0.5541666666666667,0.6165048543689324,0.505494505494505,0.2961373390557944,0.2230483271375463,0.8036809815950918,0.2999999999999998
1109062,강북구,번3동,50.7,48.5,52.6,0.12432432432432428,0.3333333333333333,0.045568561872909696,0.2857142857142857,0.2222222222222222,0.09090909090909091,0.0,0.03012048192771085,0.24242424242424238,0.2727272727272727,0.5344827586206904,0.5541666666666667,0.6165048543689324,0.505494505494505,0.2961373390557944,0.2230483271375463,0.8036809815950918,0.2999999999999998
1109063,강북구,수유1동,48.0,47.0,48.9,0.12432432432432428,0.3333333333333333,0.045568561872909696,0.2857142857142857,0.2222222222222222,0.09090909090909091,0.0,0.03012048192771085,0.24242424242424238,0.2727272727272727,0.5344827586206904,0.5541666666666667,0.6165048543689324,0.505494505494505,0.2961373390557944,0.2230483271375463,0.8036809815950918,0.2999999999999998
1109064,강북구,수유2동,49.2,47.7,50.5,0.12432432432432428,0.3333333333333333,0.045568561872909696,0.2857142857142857,0.2222222222222222,0.09090909090909091,0.0,0.03012048192771085,0.24242424242424238,0.2727272727272727,0.5344827586206904,0.5541666666666667,0.6165048543689324,0.505494505494505,0.2961373390557944,0.2230483271375463,0.8036809815950918,0.2999999999999998
1109065,강북구,수유3동,47.3,46.6,47.9,0.12432432432432428,0.3333333333333333,0.045568561872909696,0.2857142857142857,0.2222222222222222,0.09090909090909091,0.0,0.03012048192771085,0.24242424242424238,0.2727272727272727,0.5344827586206904,0.5541666666666667,0.6165048543689324,0.505494505494505,0.2961373390557944,0.2230483271375463,0.8036809815950918,0.2999999999999998
1109069,강북구,삼양동,47.8,46.5,49.1,0.12432432432432428,0.3333333333333333,0.045568561872909696,0.2857142857142857,0.2222222222222222,0.09090909090909091,0.0,0.03012048192771085,0.24242424242424238,0.2727272727272727,0.5344827586206904,0.5541666666666667,0.6165048543689324,0.505494505494505,0.2961373390557944,0.2230483271375463,0.8036809815950918,0.2999999999999998
1109070,강북구,미아동,47.9,47.1,48.5,0.12432432432432428,0.3333333333333333,0.045568561872909696,0.2857142857142857,0.2222222222222222,0.09090909090909091,0.0,0.03012048192771085,0.24242424242424238,0.2727272727272727,0.5344827586206904,0.5541666666666667,0.6165048543689324,0.505494505494505,0.2961373390557944,0.2230483271375463,0.8036809815950918,0.2999999999999998
1109071,강북구,송중동,47.2,46.4,47.9,0.12432432432432428,0.3333333333333333,0.045568561872909696,0.2857142857142857,0.2222222222222222,0.09090909090909091,0.0,0.03012048192771085,0.24242424242424238,0.2727272727272727,0.5344827586206904,0.5541666666666667,0.6165048543689324,0.505494505494505,0.2961373390557944,0.2230483271375463,0.8036809815950918,0.2999999999999998
1109072,강북구,송천동,50.1,49.0,51.1,0.12432432432432428,0.3333333333333333,0.045568561872909696,0.2857142857142857,0.2222222222222222,0.09090909090909091,0.0,0.03012048192771085,0.24242424242424238,0.2727272727272727,0.5344827586206904,0.5541666666666667,0.6165048543689324,0.505494505494505,0.2961373390557944,0.2230483271375463,0.8036809815950918,0.2999999999999998
1109073,강북구,삼각산동,42.9,41.6,44.0,0.12432432432432428,0.3333333333333333,0.045568561872909696,0.2857142857142857,0.2222222222222222,0.09090909090909091,0.0,0.03012048192771085,0.24242424242424238,0.2727272727272727,0.5344827586206904,0.5541666666666667,0.6165048543689324,0.505494505494505,0.2961373390557944,0.2230483271375463,0.8036809815950918,0.2999999999999998
1109074,강북구,우이동,49.1,47.9,50.2,0.12432432432432428,0.3333333333333333,0.045568561872909696,0.2857142857142857,0.2222222222222222,0.09090909090909091,0.0,0.03012048192771085,0.24242424242424238,0.2727272727272727,0.5344827586206904,0.5541666666666667,0.6165048543689324,0.505494505494505,0.2961373390557944,0.2230483271375463,0.8036809815950918,0.2999999999999998
1109075,강북구,인수동,49.0,47.7,50.1,0.12432432432432428,0.3333333333333333,0.045568561872909696,0.2857142857142857,0.2222222222222222,0.09090909090909091,0.0,0.03012048192771085,0.24242424242424238,0.2727272727272727,0.5344827586206904,0.5541666666666667,0.6165048543689324,0.505494505494505,0.2961373390557944,0.2230483271375463,0.8036809815950918,0.2999999999999998
1110051,도봉구,쌍문1동,48.0,47.2,48.7,0.0,0.0,0.0798494983277592,0.4285714285714286,0.1111111111111111,0.06060606060606061,0.0,0.024096385542168676,0.1893939393939394,0.4545454545454546,0.8362068965517251,0.7916666666666665,0.7524271844660197,0.3791208791208791,0.49785407725321873,0.7434944237918213,0.8404907975460127,0.8266666666666662
1110052,도봉구,쌍문2동,48.1,46.3,49.8,0.0,0.0,0.0798494983277592,0.4285714285714286,0.1111111111111111,0.06060606060606061,0.0,0.024096385542168676,0.1893939393939394,0.4545454545454546,0.8362068965517251,0.7916666666666665,0.7524271844660197,0.3791208791208791,0.49785407725321873,0.7434944237918213,0.8404907975460127,0.8266666666666662
1110053,도봉구,쌍문3동,47.3,46.4,48.1,0.0,0.0,0.0798494983277592,0.4285714285714286,0.1111111111111111,0.06060606060606061,0.0,0.024096385542168676,0.1893939393939394,0.4545454545454546,0.8362068965517251,0.7916666666666665,0.7524271844660197,0.3791208791208791,0.49785407725321873,0.7434944237918213,0.8404907975460127,0.8266666666666662
1110054,도봉구,쌍문4동,45.4,44.0,46.7,0.0,0.0,0.0798494983277592,0.4285714285714286,0.1111111111111111,0.06060606060606061,0.0,0.024096385542168676,0.1893939393939394,0.4545454545454546,0.8362068965517251,0.7916666666666665,0.7524271844660197,0.3791208791208791,0.49785407725321873,0.7434944237918213,0.8404907975460127,0.8266666666666662
1110055,도봉구,방학1동,47.8,47.2,48.5,0.0,0.0,0.0798494983277592,0.4285714285714286,0.1111111111111111,0.06060606060606061,0.0,0.024096385542168676,0.1893939393939394,0.4545454545454546,0.8362068965517251,0.7916666666666665,0.7524271844660197,0.3791208791208791,0.49785407725321873,0.7434944237918213,0.8404907975460127,0.8266666666666662
1110056,도봉구,방학2동,49.6,48.3,51.0,0.0,0.0,0.0798494983277592,0.4285714285714286,0.1111111111111111,0.06060606060606061,0.0,0.024096385542168676,0.1893939393939394,0.4545454545454546,0.8362068965517251,0.7916666666666665,0.7524271844660197,0.3791208791208791,0.49785407725321873,0.7434944237918213,0.8404907975460127,0.8266666666666662
1110057,도봉구,방학3동,46.5,44.6,48.3,0.0,0.0,0.0798494983277592,0.4285714285714286,0.1111111111111111,0.06060606060606061,0.0,0.024096385542168676,0.1893939393939394,0.4545454545454546,0.8362068965517251,0.7916666666666665,0.7524271844660197,0.3791208791208791,0.49785407725321873,0.7434944237918213,0.8404907975460127,0.8266666666666662
1110059,도봉구,창1동,46.5,45.1,47.7,0.0,0.0,0.0798494983277592,0.4285714285714286,0.1111111111111111,0.06060606060606061,0.0,0.024096385542168676,0.1893939393939394,0.4545454545454546,0.8362068965517251,0.7916666666666665,0.7524271844660197,0.3791208791208791,0.49785407725321873,0.7434944237918213,0.8404907975460127,0.8266666666666662
1110060,도봉구,창2동,46.3,45.3,47.3,0.0,0.0,0.0798494983277592,0.4285714285714286,0.1111111111111111,0.06060606060606061,0.0,0.024096385542168676,0.1893939393939394,0.4545454545454546,0.8362068965517251,0.7916666666666665,0.7524271844660197,0.3791208791208791,0.49785407725321873,0.7434944237918213,0.8404907975460127,0.8266666666666662
1110061,도봉구,창3동,48.7,47.3,50.2,0.0,0.0,0.0798494983277592,0.4285714285714286,0.1111111111111111,0.06060606060606061,0.0,0.024096385542168676,0.1893939393939394,0.4545454545454546,0.8362068965517251,0.7916666666666665,0.7524271844660197,0.3791208791208791,0.49785407725321873,0.7434944237918213,0.8404907975460127,0.8266666666666662
1110062,도봉구,창4동,45.1,44.1,46.0,0.0,0.0,0.0798494983277592,0.4285714285714286,0.1111111111111111,0.06060606060606061,0.0,0.024096385542168676,0.1893939393939394,0.4545454545454546,0.8362068965517251,0.7916666666666665,0.7524271844660197,0.3791208791208791,0.49785407725321873,0.7434944237918213,0.8404907975460127,0.8266666666666662
1110063,도봉구,창5동,46.2,45.2,47.0,0.0,0.0,0.0798494983277592,0.4285714285714286,0.1111111111111111,0.06060606060606061,0.0,0.024096385542168676,0.1893939393939394,0.4545454545454546,0.8362068965517251,0.7916666666666665,0.7524271844660197,0.3791208791208791,0.49785407725321873,0.7434944237918213,0.8404907975460127,0.8266666666666662
1110064,도봉구,도봉1동,51.9,50.8,53.0,0.0,0.0,0.0798494983277592,0.4285714285714286,0.1111111111111111,0.06060606060606061,0.0,0.024096385542168676,0.1893939393939394,0.4545454545454546,0.8362068965517251,0.7916666666666665,0.7524271844660197,0.3791208791208791,0.49785407725321873,0.7434944237918213,0.8404907975460127,0.8266666666666662
1110065,도봉구,도봉2동,49.2,48.0,50.3,0.0,0.0,0.0798494983277592,0.4285714285714286,0.1111111111111111,0.06060606060606061,0.0,0.024096385542168676,0.1893939393939394,0.4545454545454546,0.8362068965517251,0.7916666666666665,0.7524271844660197,0.3791208791208791,0.49785407725321873,0.7434944237918213,0.8404907975460127,0.8266666666666662
1111051,노원구,월계1동,45.8,44.2,47.5,0.30000000000000004,0.16666666666666666,0.2583612040133779,0.7857142857142857,0.4444444444444445,0.09090909090909091,0.1,0.024096385542168676,1.0,0.4545454545454546,0.2931034482758621,0.6791666666666667,0.7281553398058254,0.5219780219780215,0.4721030042918457,0.6208178438661709,0.6809815950920246,0.47999999999999954
1111052,노원구,월계2동,48.0,46.3,49.5,0.30000000000000004,0.16666666666666666,0.2583612040133779,0.7857142857142857,0.4444444444444445,0.09090909090909091,0.1,0.024096385542168676,1.0,0.4545454545454546,0.2931034482758621,0.6791666666666667,0.7281553398058254,0.5219780219780215,0.4721030042918457,0.6208178438661709,0.6809815950920246,0.47999999999999954
1111053,노원구,월계3동,46.8,45.2,48.3,0.30000000000000004,0.16666666666666666,0.2583612040133779,0.7857142857142857,0.4444444444444445,0.09090909090909091,0.1,0.024096385542168676,1.0,0.4545454545454546,0.2931034482758621,0.6791666666666667,0.7281553398058254,0.5219780219780215,0.4721030042918457,0.6208178438661709,0.6809815950920246,0.47999999999999954
1111056,노원구,공릉2동,41.7,40.8,42.4,0.30000000000000004,0.16666666666666666,0.2583612040133779,0.7857142857142857,0.4444444444444445,0.09090909090909091,0.1,0.024096385542168676,1.0,0.4545454545454546,0.2931034482758621,0.6791666666666667,0.7281553398058254,0.5219780219780215,0.4721030042918457,0.6208178438661709,0.6809815950920246,0.47999999999999954
1111058,노원구,하계1동,44.8,42.5,46.9,0.30000000000000004,0.16666666666666666,0.2583612040133779,0.7857142857142857,0.4444444444444445,0.09090909090909091,0.1,0.024096385542168676,1.0,0.4545454545454546,0.2931034482758621,0.6791666666666667,0.7281553398058254,0.5219780219780215,0.4721030042918457,0.6208178438661709,0.6809815950920246,0.47999999999999954
1111059,노원구,하계2동,43.9,42.3,45.4,0.30000000000000004,0.16666666666666666,0.2583612040133779,0.7857142857142857,0.4444444444444445,0.09090909090909091,0.1,0.024096385542168676,1.0,0.4545454545454546,0.2931034482758621,0.6791666666666667,0.7281553398058254,0.5219780219780215,0.4721030042918457,0.6208178438661709,0.6809815950920246,0.47999999999999954
1111060,노원구,중계본동,41.1,40.3,41.8,0.30000000000000004,0.16666666666666666,0.2583612040133779,0.7857142857142857,0.4444444444444445,0.09090909090909091,0.1,0.024096385542168676,1.0,0.4545454545454546,0.2931034482758621,0.6791666666666667,0.7281553398058254,0.5219780219780215,0.4721030042918457,0.6208178438661709,0.6809815950920246,0.47999999999999954
1111061,노원구,중계1동,39.5,38.2,40.7,0.30000000000000004,0.16666666666666666,0.2583612040133779,0.7857142857142857,0.4444444444444445,0.09090909090909091,0.1,0.024096385542168676,1.0,0.4545454545454546,0.2931034482758621,0.6791666666666667,0.7281553398058254,0.5219780219780215,0.4721030042918457,0.6208178438661709,0.6809815950920246,0.47999999999999954
